regiao,estado,municipio,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Sudeste,SP,Santa Gertrudes,35,2021-06-27,26,3357,3,60,0
Centro-Oeste,GO,Santa Isabel,52,2021-06-27,26,436,0,12,0
Sul,PR,Santa Lúcia,41,2021-06-27,26,236,0,7,0
Sudeste,SP,Santa Maria da Serra,35,2021-06-27,26,695,4,8,0
Sudeste,SP,Santa Mercedes,35,2021-06-27,26,170,2,4,0
Sudeste,SP,Santana da Ponte Pensa,35,2021-06-27,26,46,0,2,0
Sudeste,SP,Santana de Parnaíba,35,2021-06-27,26,13135,3,328,0
Sudeste,SP,Santa Rita d'Oeste,35,2021-06-27,26,265,0,7,0
Sudeste,SP,Santa Rita do Passa Quatro,35,2021-06-27,26,1564,3,33,0
Sudeste,SP,Santa Rosa de Viterbo,35,2021-06-27,26,1993,2,39,0
Sudeste,SP,Santa Salete,35,2021-06-27,26,177,-1,4,0
Sudeste,SP,Santo Anastácio,35,2021-06-27,26,1441,1,32,0
Sudeste,SP,Santo Antônio da Alegria,35,2021-06-27,26,781,1,17,0
Sudeste,SP,Santo Antônio de Posse,35,2021-06-27,26,2779,5,36,0
Sudeste,SP,Santo Antônio do Aracanguá,35,2021-06-27,26,545,3,27,0
Sudeste,SP,Santo Antônio do Jardim,35,2021-06-27,26,486,3,18,0
Sudeste,SP,Santo Antônio do Pinhal,35,2021-06-27,26,588,0,7,0
Sudeste,SP,Santo Expedito,35,2021-06-27,26,165,0,4,0
Sudeste,SP,Santópolis do Aguapeí,35,2021-06-27,26,508,1,14,0
Sudeste,SP,Santos,35,2021-06-27,26,54378,63,1881,0
Sudeste,SP,São Bento do Sapucaí,35,2021-06-27,26,657,0,8,0
Sudeste,SP,São Bernardo do Campo,35,2021-06-27,26,66561,58,2868,0
Sudeste,SP,São Caetano do Sul,35,2021-06-27,26,16988,15,797,0
Sul,SC,São Carlos,42,2021-06-27,26,779,0,19,0
Sudeste,SP,São João da Boa Vista,35,2021-06-27,26,7488,51,240,0
Sudeste,SP,São João das Duas Pontes,35,2021-06-27,26,167,9,5,0
Sudeste,SP,São João de Iracema,35,2021-06-27,26,141,0,6,0
Sudeste,SP,São João do Pau d'Alho,35,2021-06-27,26,149,0,0,0
Sudeste,SP,São Joaquim da Barra,35,2021-06-27,26,5728,17,112,0
Sudeste,SP,São José da Bela Vista,35,2021-06-27,26,270,0,14,0
Sudeste,SP,São José do Barreiro,35,2021-06-27,26,259,0,4,0
Sudeste,SP,São José do Rio Pardo,35,2021-06-27,26,2960,-1,73,0
Sudeste,SP,São José do Rio Preto,35,2021-06-27,26,83515,219,2443,14
Sudeste,SP,São José dos Campos,35,2021-06-27,26,81429,219,1704,5
Sudeste,SP,São Lourenço da Serra,35,2021-06-27,26,654,0,33,0
Sudeste,SP,São Luiz do Paraitinga,35,2021-06-27,26,72,0,21,0
Sudeste,SP,São Manuel,35,2021-06-27,26,4938,26,127,0
Sudeste,SP,São Miguel Arcanjo,35,2021-06-27,26,1855,0,57,0
Sudeste,SP,São Paulo,35,2021-06-27,26,850593,1095,33254,8
Sudeste,SP,São Pedro do Turvo,35,2021-06-27,26,642,0,8,0
Sudeste,SP,São Roque,35,2021-06-27,26,5981,10,88,0
Sudeste,SP,São Sebastião da Grama,35,2021-06-27,26,1060,0,29,0
Centro-Oeste,GO,São Simão,52,2021-06-27,26,1319,0,53,0
Sudeste,SP,Sarapuí,35,2021-06-27,26,330,0,4,0
Sudeste,SP,Sarutaiá,35,2021-06-27,26,118,0,16,1
Sudeste,SP,Sebastianópolis do Sul,35,2021-06-27,26,142,2,6,0
Sudeste,SP,Serra Azul,35,2021-06-27,26,1148,38,13,0
Sudeste,SP,Serrana,35,2021-06-27,26,4213,4,88,0
Sudeste,SP,Serra Negra,35,2021-06-27,26,2684,6,50,1
Sudeste,SP,Sete Barras,35,2021-06-27,26,1697,9,37,0
Sudeste,SP,Severínia,35,2021-06-27,26,2085,0,56,0
Sudeste,SP,Silveiras,35,2021-06-27,26,433,1,6,0
Sudeste,SP,Socorro,35,2021-06-27,26,3703,1,60,0
Sudeste,SP,Sorocaba,35,2021-06-27,26,63716,246,2289,0
Sudeste,SP,Sud Mennucci,35,2021-06-27,26,856,0,12,0
Sudeste,SP,Sumaré,35,2021-06-27,26,22747,31,691,0
Sudeste,SP,Suzano,35,2021-06-27,26,20360,25,798,0
Sudeste,SP,Suzanápolis,35,2021-06-27,26,310,0,11,0
Sudeste,SP,Tabapuã,35,2021-06-27,26,1599,3,47,0
Sudeste,SP,Taboão da Serra,35,2021-06-27,26,17160,33,814,0
Sudeste,SP,Taciba,35,2021-06-27,26,573,1,20,0
Sudeste,SP,Taguaí,35,2021-06-27,26,2044,0,30,0
Sudeste,SP,Taiaçu,35,2021-06-27,26,339,3,10,0
Sudeste,SP,Taiúva,35,2021-06-27,26,824,0,12,0
Sudeste,SP,Tambaú,35,2021-06-27,26,2129,1,42,0
Sudeste,SP,Tanabi,35,2021-06-27,26,3951,15,90,0
Sudeste,SP,Tapiratiba,35,2021-06-27,26,1403,0,19,0
Sudeste,SP,Taquaral,35,2021-06-27,26,347,0,9,0
Sudeste,SP,Taquaritinga,35,2021-06-27,26,5479,5,174,0
Sudeste,SP,Taquarituba,35,2021-06-27,26,3244,3,83,0
Sudeste,SP,Taquarivaí,35,2021-06-27,26,379,13,13,1
Sudeste,SP,Tarabai,35,2021-06-27,26,707,0,25,0
Sudeste,SP,Tarumã,35,2021-06-27,26,1575,4,44,0
Sudeste,SP,Tatuí,35,2021-06-27,26,5923,6,387,1
Sudeste,SP,Taubaté,35,2021-06-27,26,24511,26,689,0
Sudeste,SP,Tejupá,35,2021-06-27,26,134,1,5,0
Sul,PR,Terra Roxa,41,2021-06-27,26,1722,11,26,0
Sudeste,SP,Tietê,35,2021-06-27,26,3696,0,89,1
Sudeste,SP,Timburi,35,2021-06-27,26,118,0,4,0
Sudeste,SP,Torre de Pedra,35,2021-06-27,26,110,0,8,0
Sudeste,SP,Torrinha,35,2021-06-27,26,1218,0,18,0
Sudeste,SP,Trabiju,35,2021-06-27,26,139,0,1,0
Sudeste,SP,Tremembé,35,2021-06-27,26,2397,1,31,0
Sudeste,SP,Três Fronteiras,35,2021-06-27,26,675,21,25,0
Sudeste,SP,Tuiuti,35,2021-06-27,26,175,0,2,0
Sudeste,SP,Tupã,35,2021-06-27,26,6252,16,225,0
Sudeste,SP,Tupi Paulista,35,2021-06-27,26,1425,0,41,0
Sudeste,SP,Turiúba,35,2021-06-27,26,174,0,4,0
Sudeste,SP,Ubarana,35,2021-06-27,26,965,1,16,0
Sudeste,SP,Ubatuba,35,2021-06-27,26,6171,4,118,0
Sudeste,SP,Ubirajara,35,2021-06-27,26,428,0,6,0
Sudeste,SP,Uchoa,35,2021-06-27,26,1302,2,27,0
Sudeste,SP,União Paulista,35,2021-06-27,26,205,0,5,0
Sudeste,SP,Urânia,35,2021-06-27,26,1154,0,32,0
Sudeste,SP,Uru,35,2021-06-27,26,156,0,3,0
Sudeste,SP,Urupês,35,2021-06-27,26,769,5,33,0
Sudeste,SP,Valentim Gentil,35,2021-06-27,26,1826,7,59,0
Sudeste,SP,Valinhos,35,2021-06-27,26,12146,28,331,0
Sudeste,SP,Valparaíso,35,2021-06-27,26,2579,1,69,0
Sul,SC,Vargem,42,2021-06-27,26,491,0,3,0
Sudeste,SP,Vargem Grande do Sul,35,2021-06-27,26,2662,0,61,0
Sudeste,SP,Vargem Grande Paulista,35,2021-06-27,26,2271,3,87,0
Sudeste,SP,Várzea Paulista,35,2021-06-27,26,6902,9,201,0
Sudeste,SP,Vinhedo,35,2021-06-27,26,8439,117,164,0
Sudeste,SP,Viradouro,35,2021-06-27,26,1796,1,78,0
Sudeste,SP,Vista Alegre do Alto,35,2021-06-27,26,806,1,10,0
Sudeste,SP,Vitória Brasil,35,2021-06-27,26,205,0,7,0
Sudeste,SP,Votorantim,35,2021-06-27,26,9459,32,418,1
Sudeste,SP,Votuporanga,35,2021-06-27,26,12877,24,386,-1
Sudeste,SP,Zacarias,35,2021-06-27,26,242,-1,8,0
Sudeste,SP,Chavantes,35,2021-06-27,26,928,2,35,0
Sudeste,SP,Estiva Gerbi,35,2021-06-27,26,702,0,30,0
